Index,DT,A1
393,2021-04-28,30.24
394,2021-04-29,19.61
395,2021-04-30,17.76
396,2021-05-01,33.56
397,2021-05-02,30.63
398,2021-05-03,19.49
399,2021-05-04,22.31
400,2021-05-05,23.75
401,2021-05-06,26.13
402,2021-05-07,24.94
403,2021-05-08,23.56
404,2021-05-09,31.87
405,2021-05-10,31.75
406,2021-05-11,37.88
407,2021-05-12,25.37
408,2021-05-13,31.12
409,2021-05-14,22.95
410,2021-05-15,35.74
411,2021-05-16,29.57
412,2021-05-17,27.38
413,2021-05-18,26.75
414,2021-05-19,37.24
415,2021-05-20,28
416,2021-05-21,21.94
417,2021-05-22,33.06
418,2021-05-23,31.25
419,2021-05-24,37.25
420,2021-05-25,29.8
421,2021-05-26,20.69
422,2021-05-27,26.31
423,2021-05-28,25.31
424,2021-05-29,34
425,2021-05-30,14.75
426,2021-05-31,5
427,2021-06-01,32.38
428,2021-06-02,20.44
429,2021-06-03,26.92
430,2021-06-04,13
431,2021-06-05,18.31
432,2021-06-06,7.13
433,2021-06-07,5.61
434,2021-06-08,33.57
435,2021-06-09,24.26
436,2021-06-10,31
437,2021-06-11,14.44
438,2021-06-12,15.7
439,2021-06-13,31.57
440,2021-06-14,25.45
441,2021-06-15,14.56
442,2021-06-16,15.38
443,2021-06-17,29.19
444,2021-06-18,30
445,2021-06-19,28.31
446,2021-06-20,32
447,2021-06-21,12.43
448,2021-06-22,26.23
449,2021-06-23,26.23
450,2021-06-24,32.43
451,2021-06-25,33.81
452,2021-06-26,41.31
453,2021-06-27,35.99
454,2021-06-28,16.5
455,2021-06-29,11.63
456,2021-06-30,21.44
457,2021-07-01,31.82
458,2021-07-02,33.25
459,2021-07-03,42.01
460,2021-07-04,32.5
461,2021-07-05,34.06
462,2021-07-06,29.01
463,2021-07-07,33.32
464,2021-07-08,32.55
465,2021-07-09,35.94
466,2021-07-10,31.62
467,2021-07-11,30.5
468,2021-07-12,31.93
469,2021-07-13,15.62
470,2021-07-14,31.19
471,2021-07-15,28
472,2021-07-16,32.77
473,2021-07-17,9.99
474,2021-07-18,5.18
475,2021-07-19,4.87
476,2021-07-20,4.06
477,2021-07-21,4
478,2021-07-22,4.32
479,2021-07-23,4.81
480,2021-07-24,4.37
481,2021-07-25,4.37
482,2021-07-26,4.62
483,2021-07-27,7.37
484,2021-07-28,7.25
485,2021-07-29,9.94
486,2021-07-30,17.68
487,2021-07-31,28.25
488,2021-08-01,32
489,2021-08-02,29.07
490,2021-08-03,33.37
491,2021-08-04,33.82
492,2021-08-05,33.81
493,2021-08-06,17.69
494,2021-08-07,24.06
495,2021-08-08,36.26
496,2021-08-09,26.63
497,2021-08-10,36.7
498,2021-08-11,38.45
499,2021-08-12,38.56
500,2021-08-13,27.45
501,2021-08-14,19.75
502,2021-08-15,33.37
503,2021-08-16,31.39
504,2021-08-17,27.62
505,2021-08-18,37.37
506,2021-08-19,34.68
507,2021-08-20,24.12
508,2021-08-21,29.94
509,2021-08-22,21.69
510,2021-08-23,19.06
511,2021-08-24,26.93
512,2021-08-25,34.17
513,2021-08-26,44.44
514,2021-08-27,32.63
515,2021-08-28,21.93
516,2021-08-29,27.2
517,2021-08-30,26.81
518,2021-08-31,31.36
519,2021-09-01,45.99
520,2021-09-02,37.8
521,2021-09-03,28.13
522,2021-09-04,35.94
523,2021-09-05,35
524,2021-09-06,43
525,2021-09-07,44.43
526,2021-09-08,33.12
527,2021-09-09,36.57
528,2021-09-10,31.38
529,2021-09-11,24.18
530,2021-09-12,29.56
531,2021-09-13,36.99
532,2021-09-14,38
533,2021-09-15,37.63
534,2021-09-16,32.69
535,2021-09-17,19.01
536,2021-09-18,36.24
537,2021-09-19,33.69
538,2021-09-20,31.81
539,2021-09-21,39.32
540,2021-09-22,34.07
541,2021-09-23,39.5
542,2021-09-24,24.33
543,2021-09-25,36.31
544,2021-09-26,32.5
545,2021-09-27,13.62
546,2021-09-28,2.57
547,2021-09-29,20.19
548,2021-09-30,5.45
549,2021-10-01,17.25
550,2021-10-02,39.19
551,2021-10-03,41.92
552,2021-10-04,30.12
553,2021-10-05,17.62
554,2021-10-06,27.06
555,2021-10-07,40.12
556,2021-10-08,30.25
557,2021-10-09,25.07
558,2021-10-10,25.24
559,2021-10-11,28.63
560,2021-10-12,23.43
561,2021-10-13,24.44
562,2021-10-14,27.18
563,2021-10-15,23.01
564,2021-10-16,24.19
565,2021-10-17,36.94
566,2021-10-18,31.25
567,2021-10-19,29.75
568,2021-10-20,30.08
569,2021-10-21,20.81
570,2021-10-22,39.14
571,2021-10-23,31.12
572,2021-10-24,35.68
573,2021-10-25,49.23
574,2021-10-26,34.5
575,2021-10-27,31.88
576,2021-10-28,31.43
577,2021-10-29,17
578,2021-10-30,29.95
579,2021-10-31,18.44
580,2021-11-01,33.81
581,2021-11-02,25.31
582,2021-11-03,18.31
583,2021-11-04,38
584,2021-11-05,20.37
585,2021-11-06,17.18
586,2021-11-07,13.37
587,2021-11-08,16.42
588,2021-11-09,33.56
589,2021-11-10,36.69
590,2021-11-11,32.25
591,2021-11-12,34.2
592,2021-11-13,16.63
593,2021-11-14,40.32
594,2021-11-15,40.07
595,2021-11-16,36.31
596,2021-11-17,42.26
597,2021-11-18,38.83
598,2021-11-19,35.12
599,2021-11-20,24.68
600,2021-11-21,40.75
601,2021-11-22,41.25
602,2021-11-23,39
603,2021-11-24,18.56
604,2021-11-25,9.87
605,2021-11-26,31.32
606,2021-11-27,29
607,2021-11-28,22.44
608,2021-11-29,31.43
609,2021-11-30,11.38
610,2021-12-01,20.94
611,2021-12-02,30.5
612,2021-12-03,27.62
613,2021-12-04,38.37
614,2021-12-05,28.5
615,2021-12-06,33.44
616,2021-12-07,26.74
617,2021-12-08,30.56
618,2021-12-09,42.44
619,2021-12-10,39.32
620,2021-12-11,33.24
621,2021-12-12,35.26
622,2021-12-13,33.51
623,2021-12-14,17.45
624,2021-12-15,20.05
625,2021-12-16,31.13
626,2021-12-17,27.56
627,2021-12-18,22.81
628,2021-12-19,29.07
629,2021-12-20,33.5
630,2021-12-21,31.19
631,2021-12-22,27.3
632,2021-12-23,25
633,2021-12-24,22.3
634,2021-12-25,32.42
635,2021-12-26,30.63
636,2021-12-27,33.24
637,2021-12-28,38.62
638,2021-12-29,33.99
639,2021-12-30,28.88
640,2021-12-31,27.2
641,2022-01-01,18.62
642,2022-01-02,29.5
643,2022-01-03,27.43
644,2022-01-04,33.55
645,2022-01-05,27.44
646,2022-01-06,32.68
647,2022-01-07,28.37
648,2022-01-08,21.88
649,2022-01-09,28.5
650,2022-01-10,23.62
651,2022-01-11,33.5
652,2022-01-12,38.12
653,2022-01-13,33.61
654,2022-01-14,44.81
655,2022-01-15,34.07
656,2022-01-16,27.87
657,2022-01-17,25.81
658,2022-01-18,32.69
659,2022-01-19,31.7
660,2022-01-20,33.69
661,2022-01-21,34.75
662,2022-01-22,35.43
663,2022-01-23,36.92
664,2022-01-24,35.43
665,2022-01-25,23.94
666,2022-01-26,33.31
667,2022-01-27,19.62
668,2022-01-28,24.12
669,2022-01-29,29.07
670,2022-01-30,32.43
671,2022-01-31,32.19
672,2022-02-01,6.44
673,2022-02-02,5.32
674,2022-02-03,4.37
675,2022-02-04,4.75
676,2022-02-05,6.32
677,2022-02-06,26.57
678,2022-02-07,25.37
679,2022-02-08,34.88
680,2022-02-09,36.61
681,2022-02-10,25.01
682,2022-02-11,34.75
683,2022-02-12,25.49
684,2022-02-13,29.62
685,2022-02-14,16.51
686,2022-02-15,40.75
687,2022-02-16,34.99
688,2022-02-17,35.01
689,2022-02-18,44.25
690,2022-02-19,41.12
691,2022-02-20,37.99
692,2022-02-21,26.37
693,2022-02-22,29.13
694,2022-02-23,21.88
695,2022-02-24,33.12
696,2022-02-25,36.12
697,2022-02-26,40.76
698,2022-02-27,35.12
699,2022-02-28,37.63
700,2022-03-01,21.63
701,2022-03-02,23.75
702,2022-03-03,36.5
703,2022-03-04,33.76
704,2022-03-05,37
705,2022-03-06,26.26
706,2022-03-07,28.74
707,2022-03-08,33.51
708,2022-03-09,27.13
709,2022-03-10,32.5
710,2022-03-11,35.12
711,2022-03-12,31.88
712,2022-03-13,32.11
713,2022-03-14,38.75
714,2022-03-15,31.25
715,2022-03-16,30
716,2022-03-17,34.62
717,2022-03-18,31.62
718,2022-03-19,33.13
719,2022-03-20,34.63
720,2022-03-21,31.25
721,2022-03-22,32.38
722,2022-03-23,26.25
723,2022-03-24,37.25
724,2022-03-25,36.37
725,2022-03-26,31.25
726,2022-03-27,34
727,2022-03-28,30.37
728,2022-03-29,25.25
729,2022-03-30,19.63
730,2022-03-31,23.12
731,2022-04-01,6.37
732,2022-04-02,5
733,2022-04-03,2.76
734,2022-04-04,2.13
735,2022-04-05,3.12
736,2022-04-06,4.5
737,2022-04-07,3.38
738,2022-04-08,3.86
739,2022-04-09,4
740,2022-04-10,3.75
741,2022-04-11,3.25
742,2022-04-12,3.88
743,2022-04-13,6.37
744,2022-04-14,7.5
745,2022-04-15,31.38
746,2022-04-16,31.12
747,2022-04-17,35.38
748,2022-04-18,46.63
749,2022-04-19,35.01
750,2022-04-20,24.37
751,2022-04-21,21.99
752,2022-04-22,4.25
753,2022-04-23,3.5
754,2022-04-24,4.49
755,2022-04-25,4.88
756,2022-04-26,4.37
757,2022-04-27,4.75
758,2022-04-28,3.62
759,2022-04-29,5.12
760,2022-04-30,6.13
761,2022-05-01,6.38
762,2022-05-02,8.87
763,2022-05-03,3.99
764,2022-05-04,4
765,2022-05-05,36.74
766,2022-05-06,35.88
767,2022-05-07,32.38
768,2022-05-08,33.62
769,2022-05-09,28.13
770,2022-05-10,24
771,2022-05-11,35.75
772,2022-05-12,34.38
773,2022-05-13,30.51
774,2022-05-14,26.49
775,2022-05-15,32.49
776,2022-05-16,40.01
777,2022-05-17,37.5
778,2022-05-18,35.24
779,2022-05-19,33.87
780,2022-05-20,36.99
781,2022-05-21,36.37
782,2022-05-22,45.2
783,2022-05-23,37.88
784,2022-05-24,6
785,2022-05-25,7
786,2022-05-26,6.74
787,2022-05-27,7.74
788,2022-05-28,32.75
789,2022-05-29,41
790,2022-05-30,46.88
791,2022-05-31,37.88
792,2022-06-01,31.38
793,2022-06-02,11.37
794,2022-06-03,4.87
795,2022-06-04,3.76
796,2022-06-05,3.63
797,2022-06-06,3.64
798,2022-06-07,3.75
799,2022-06-08,4.12
800,2022-06-09,5.13
801,2022-06-10,4.74
802,2022-06-11,5.5
803,2022-06-12,6.38
804,2022-06-13,7.76
805,2022-06-14,9.24
806,2022-06-15,16.76
807,2022-06-16,32.51
808,2022-06-17,37.25
809,2022-06-18,31.38
810,2022-06-19,33.63
811,2022-06-20,27.63
812,2022-06-21,21.62
813,2022-06-22,42.13
814,2022-06-23,22.99
815,2022-06-24,32.38
816,2022-06-25,32.24
817,2022-06-26,32.25
818,2022-06-27,32.13
819,2022-06-28,36.88
820,2022-06-29,29.88
821,2022-06-30,42.51
822,2022-07-01,31.38
823,2022-07-02,33.49
824,2022-07-03,44.64
825,2022-07-04,40.75
826,2022-07-05,37.76
827,2022-07-06,34.12
828,2022-07-07,21.75
829,2022-07-08,5.38
830,2022-07-09,5.5
831,2022-07-10,6.01
832,2022-07-11,3.26
833,2022-07-12,5.75
834,2022-07-13,4.5
835,2022-07-14,5
836,2022-07-15,6.74
837,2022-07-16,6.25
838,2022-07-17,7.5
839,2022-07-18,6.24
840,2022-07-19,18.49
841,2022-07-20,33.63
842,2022-07-21,34.12
843,2022-07-22,21.63
844,2022-07-23,37.37
845,2022-07-24,37.88
846,2022-07-25,37.75
847,2022-07-26,15.5
848,2022-07-27,6.76
849,2022-07-28,6.63
850,2022-07-29,6
851,2022-07-30,5.75
852,2022-07-31,2.5
853,2022-08-01,4.24
854,2022-08-02,6.5
855,2022-08-03,6.88
856,2022-08-04,5.99
857,2022-08-05,6.24
858,2022-08-06,6.01
859,2022-08-07,5.5
860,2022-08-08,6.74
861,2022-08-09,5.88
862,2022-08-10,5.75
863,2022-08-11,6.62
864,2022-08-12,7.01
865,2022-08-13,8.01
866,2022-08-14,8
867,2022-08-15,8.62
868,2022-08-16,27.74
869,2022-08-17,35.12
870,2022-08-18,36.87
871,2022-08-19,41.62
872,2022-08-20,34.5
873,2022-08-21,31.99
874,2022-08-22,35.51
875,2022-08-23,15.87
876,2022-08-24,31
877,2022-08-25,35.99
878,2022-08-26,35.87
879,2022-08-27,33
880,2022-08-28,43.62
881,2022-08-29,23.13
882,2022-08-30,26.37
883,2022-08-31,27.75
884,2022-09-01,6.63
885,2022-09-02,17.62
886,2022-09-03,5
887,2022-09-04,5.12
888,2022-09-05,5.37
889,2022-09-06,3.88
890,2022-09-07,5.38
891,2022-09-08,6.01
892,2022-09-09,21.63
893,2022-09-10,20.24
894,2022-09-11,23.12
895,2022-09-12,21.13
896,2022-09-13,27.25
897,2022-09-14,22.88
898,2022-09-15,27.88
899,2022-09-16,31.87
900,2022-09-17,26.12
901,2022-09-18,38.38
902,2022-09-19,19.37
903,2022-09-20,35.12
904,2022-09-21,31.63
905,2022-09-22,23.62
906,2022-09-23,32.25
907,2022-09-24,37.75
908,2022-09-25,43.38
909,2022-09-26,14.51
910,2022-09-27,5.75
911,2022-09-28,5.37
912,2022-09-29,7.26
913,2022-09-30,7.63
914,2022-10-01,5.12
915,2022-10-02,6.87
916,2022-10-03,6
917,2022-10-04,8.5
918,2022-10-05,32.88
919,2022-10-06,27.12
920,2022-10-07,37.13
921,2022-10-08,36.62
922,2022-10-09,36.75
923,2022-10-10,27.88
924,2022-10-11,34.26
925,2022-10-12,26.5
926,2022-10-13,28.25
927,2022-10-14,34.76
928,2022-10-15,40.24
929,2022-10-16,38.5
930,2022-10-17,40.5
931,2022-10-18,40.25
932,2022-10-19,25.75
933,2022-10-20,35
934,2022-10-21,36.76
935,2022-10-22,36.38
936,2022-10-23,42
937,2022-10-24,43.12
938,2022-10-25,31.74
939,2022-10-26,34.87
940,2022-10-27,20.88
941,2022-10-28,39.74
942,2022-10-29,27.38
943,2022-10-30,42.75
944,2022-10-31,37.63
945,2022-11-01,38.51
946,2022-11-02,40.87
947,2022-11-03,33.75
948,2022-11-04,42.75
949,2022-11-05,36.51
950,2022-11-06,37.01
951,2022-11-07,39.63
952,2022-11-08,37.76
953,2022-11-09,37.75
954,2022-11-10,24
955,2022-11-11,34.51
956,2022-11-12,32.38
957,2022-11-13,35.62
958,2022-11-14,34.88
959,2022-11-15,37.01
960,2022-11-16,37.25
961,2022-11-17,30.13
962,2022-11-18,44
963,2022-11-19,29.25
964,2022-11-20,36.87
965,2022-11-21,8.87
966,2022-11-22,40.13
967,2022-11-23,6.01
968,2022-11-24,36.75
969,2022-11-25,28.51
970,2022-11-26,42.63
971,2022-11-27,36.37
972,2022-11-28,31.13
973,2022-11-29,7.49
974,2022-11-30,38
975,2022-12-01,29.63
976,2022-12-02,39
977,2022-12-03,30.25
978,2022-12-04,31.12
979,2022-12-05,18.63
980,2022-12-06,30.26
981,2022-12-07,18.25
982,2022-12-08,20.49
983,2022-12-09,42.12
984,2022-12-10,41.13
985,2022-12-11,38.75
986,2022-12-12,34.62
987,2022-12-13,28.25
988,2022-12-14,33
989,2022-12-15,31.5
990,2022-12-16,19.75
991,2022-12-17,27.37
992,2022-12-18,33
993,2022-12-19,18.62
994,2022-12-20,1.25
995,2022-12-21,33.25
996,2022-12-22,31.62
997,2022-12-23,25.37
998,2022-12-24,39.36
999,2022-12-25,36.38
1000,2022-12-26,36.49
1001,2022-12-27,23.12
1002,2022-12-28,26.64
1003,2022-12-29,28.14
1004,2022-12-30,31.01
1005,2022-12-31,35.86
1006,2023-01-01,32.75
1007,2023-01-02,33.37
1008,2023-01-03,34.63
1009,2023-01-04,6.51
1010,2023-01-05,6.5
1011,2023-01-06,19.24
1012,2023-01-07,40.5
1013,2023-01-08,44
1014,2023-01-09,35.01
1015,2023-01-10,41.24
1016,2023-01-11,37.12
1017,2023-01-12,34.38
1018,2023-01-13,30.12
1019,2023-01-14,36.12
1020,2023-01-15,37.25
1021,2023-01-16,40.13
1022,2023-01-17,37.26
1023,2023-01-18,33.49
1024,2023-01-19,31.51
1025,2023-01-20,28.36
1026,2023-01-21,31.88
1027,2023-01-22,38.38
1028,2023-01-23,35.87
1029,2023-01-24,40.13
1030,2023-01-25,40.75
1031,2023-01-26,25.25
1032,2023-01-27,35.12
1033,2023-01-28,27.5
1034,2023-01-29,40.75
1035,2023-01-30,34.38
1036,2023-01-31,35.62
1037,2023-02-01,52.5
1038,2023-02-02,24.5
1039,2023-02-03,20
1040,2023-02-04,28.13
1041,2023-02-05,39
1042,2023-02-06,40.88
1043,2023-02-07,41.13
1044,2023-02-08,36.5
1045,2023-02-09,40.62
1046,2023-02-10,31.63
1047,2023-02-11,40.88
1048,2023-02-12,38.88
1049,2023-02-13,39.12
1050,2023-02-14,62.62
1051,2023-02-15,23.38
1052,2023-02-16,40.5
1053,2023-02-17,27.63
1054,2023-02-18,40.88
1055,2023-02-19,38.25
1056,2023-02-20,40.32
1057,2023-02-21,39.36
1058,2023-02-22,37.25
1059,2023-02-23,34.87
1060,2023-02-24,28
1061,2023-02-25,36.87
1062,2023-02-26,37.5
1063,2023-02-27,42
1064,2023-02-28,47.51
1065,2023-03-01,47.24
1066,2023-03-02,42.37
1067,2023-03-03,30.51
1068,2023-03-04,37.12
1069,2023-03-05,36.5
1070,2023-03-06,38.88
1071,2023-03-07,44.38
1072,2023-03-08,40.75
1073,2023-03-09,28.5
1074,2023-03-10,35.37
1075,2023-03-11,41.62
1076,2023-03-12,39.38
1077,2023-03-13,40.13
1078,2023-03-14,41.25
1079,2023-03-15,47.38
