Index,DT,A1
449,23/06/21,31.1
450,24/06/21,53.43
451,25/06/21,50.88
452,26/06/21,51.44
453,27/06/21,39.56
454,28/06/21,53.25
455,29/06/21,16.75
456,30/06/21,27.88
457,01/07/21,54.93
458,02/07/21,56.49
459,03/07/21,30.31
460,04/07/21,50.18
461,05/07/21,45.82
462,06/07/21,28.18
463,07/07/21,48.06
464,08/07/21,49.75
465,09/07/21,50.5
466,10/07/21,38.68
467,11/07/21,50.82
468,12/07/21,39.24
469,13/07/21,29.37
470,14/07/21,46.75
471,15/07/21,51
472,16/07/21,55.44
473,17/07/21,6.18
474,18/07/21,4.63
475,19/07/21,4.88
476,20/07/21,3.95
477,21/07/21,3.68
478,22/07/21,3.5
479,23/07/21,4.25
480,24/07/21,4.25
481,25/07/21,4.69
482,26/07/21,5
483,27/07/21,7.07
484,28/07/21,9.07
485,29/07/21,11.69
486,30/07/21,32.88
487,31/07/21,47.43
488,01/08/21,43.13
489,02/08/21,45.75
490,03/08/21,36.75
491,04/08/21,49.63
492,05/08/21,47.93
493,06/08/21,17.94
494,07/08/21,54.88
495,08/08/21,54.37
496,09/08/21,45.5
497,10/08/21,24.44
498,11/08/21,55.31
499,12/08/21,57.88
500,13/08/21,22.12
501,14/08/21,48.82
502,15/08/21,56.32
503,16/08/21,37.93
504,17/08/21,52.19
505,18/08/21,53.18
506,19/08/21,53.5
507,20/08/21,31.56
508,21/08/21,54.99
509,22/08/21,34.62
510,23/08/21,32.56
511,24/08/21,35.31
512,25/08/21,57.31
513,26/08/21,55.87
514,27/08/21,45.62
515,28/08/21,25.5
516,29/08/21,53.93
517,30/08/21,46.95
518,31/08/21,45.57
519,01/09/21,35.75
520,02/09/21,46.12
521,03/09/21,29.25
522,04/09/21,54.19
523,05/09/21,40.25
524,06/09/21,51.68
525,07/09/21,44.12
526,08/09/21,55.37
527,09/09/21,57.81
528,10/09/21,56.26
529,11/09/21,42.5
530,12/09/21,54.19
531,13/09/21,54.19
532,14/09/21,45.45
533,15/09/21,34.31
534,16/09/21,51.63
535,17/09/21,35.51
536,18/09/21,31.63
537,19/09/21,46.18
538,20/09/21,32.13
539,21/09/21,34.37
540,22/09/21,48.81
541,23/09/21,41.19
542,24/09/21,33.93
543,25/09/21,38.31
544,26/09/21,40.74
545,27/09/21,5.18
546,28/09/21,21.25
547,29/09/21,6.1
548,30/09/21,4.62
549,01/10/21,37.19
550,02/10/21,40.37
551,03/10/21,45.18
552,04/10/21,10.5
553,05/10/21,47.39
554,06/10/21,48.99
555,07/10/21,57.18
556,08/10/21,23.24
557,09/10/21,20.31
558,10/10/21,39.32
559,11/10/21,40.81
560,12/10/21,19.93
561,13/10/21,32.45
562,14/10/21,25.82
563,15/10/21,31.75
564,16/10/21,32.24
565,17/10/21,29.38
566,18/10/21,55.31
567,19/10/21,20.56
568,20/10/21,31.88
569,21/10/21,28.43
570,22/10/21,39.56
571,23/10/21,57.07
572,24/10/21,57.8
573,25/10/21,35.01
574,26/10/21,57.63
575,27/10/21,39.07
576,28/10/21,32.56
577,29/10/21,23.2
578,30/10/21,16.95
579,31/10/21,33.5
580,01/11/21,41.25
581,02/11/21,39.5
582,03/11/21,5.68
583,04/11/21,40.19
584,05/11/21,17.13
585,06/11/21,6.13
586,07/11/21,9.26
587,08/11/21,39.43
588,09/11/21,38.06
589,10/11/21,43.38
590,11/11/21,35.26
591,12/11/21,53.93
592,13/11/21,20.75
593,14/11/21,36.13
594,15/11/21,35
595,16/11/21,53.31
596,17/11/21,34.87
597,18/11/21,38.87
598,19/11/21,59.56
599,20/11/21,24.43
600,21/11/21,40.87
601,22/11/21,37.06
602,23/11/21,25.43
603,24/11/21,21.87
604,25/11/21,20.7
605,26/11/21,36.94
606,27/11/21,47.62
607,28/11/21,21.37
608,29/11/21,42.94
609,30/11/21,10.31
610,01/12/21,34.57
611,02/12/21,36.25
612,03/12/21,41.07
613,04/12/21,40.88
614,05/12/21,55.13
615,06/12/21,55.07
616,07/12/21,43.06
617,08/12/21,54.24
618,09/12/21,59.63
619,10/12/21,41.5
620,11/12/21,48.7
621,12/12/21,56.44
622,13/12/21,59.5
623,14/12/21,31.32
624,15/12/21,33.88
625,16/12/21,34.37
626,17/12/21,28.19
627,18/12/21,40.25
628,19/12/21,40.75
629,20/12/21,28.5
630,21/12/21,31.06
631,22/12/21,37.69
632,23/12/21,40.94
633,24/12/21,34.07
634,25/12/21,51.38
635,26/12/21,37.19
636,27/12/21,37.93
637,28/12/21,48.06
638,29/12/21,58.89
639,30/12/21,33.44
640,31/12/21,39.87
641,01/01/22,23.76
642,02/01/22,39.01
643,03/01/22,42.57
644,04/01/22,42.24
645,05/01/22,40.06
646,06/01/22,29.94
647,07/01/22,36.25
648,08/01/22,36.76
649,09/01/22,39.18
650,10/01/22,33.56
651,11/01/22,53.63
652,12/01/22,38.01
653,13/01/22,60.99
654,14/01/22,44.05
655,15/01/22,55.24
656,16/01/22,61.68
657,17/01/22,32.08
658,18/01/22,52.76
659,19/01/22,49.8
660,20/01/22,50.68
661,21/01/22,39.94
662,22/01/22,48.49
663,23/01/22,51.8
664,24/01/22,42.87
665,25/01/22,31.8
666,26/01/22,34.63
667,27/01/22,37.68
668,28/01/22,22.81
669,29/01/22,43.07
670,30/01/22,42.25
671,31/01/22,43.75
672,01/02/22,5.25
673,02/02/22,5.68
674,03/02/22,6.32
675,04/02/22,4.62
676,05/02/22,8.43
677,06/02/22,45.13
678,07/02/22,32
679,08/02/22,38.37
680,09/02/22,49.12
681,10/02/22,44.25
682,11/02/22,25.88
683,12/02/22,34.99
684,13/02/22,39.13
685,14/02/22,25.5
686,15/02/22,64
687,16/02/22,49.75
688,17/02/22,60.12
689,18/02/22,41.5
690,19/02/22,41.5
691,20/02/22,50.75
692,21/02/22,35.5
693,22/02/22,28.5
694,23/02/22,57.5
695,24/02/22,54
696,25/02/22,55.38
697,26/02/22,39.01
698,27/02/22,46.37
699,28/02/22,61.75
700,01/03/22,32.5
701,02/03/22,39.25
702,03/03/22,30.37
703,04/03/22,44.13
704,05/03/22,37.51
705,06/03/22,44
706,07/03/22,51.37
707,08/03/22,32.38
708,09/03/22,35.62
709,10/03/22,48.37
710,11/03/22,48.37
711,12/03/22,37.37
712,13/03/22,37
713,14/03/22,57.88
714,15/03/22,59.12
715,16/03/22,33.63
716,17/03/22,51.25
717,18/03/22,47.25
718,19/03/22,47
719,20/03/22,46.62
720,21/03/22,61.25
721,22/03/22,50.49
722,23/03/22,21.12
723,24/03/22,42.38
724,25/03/22,53.75
725,26/03/22,50.63
726,27/03/22,38.88
727,28/03/22,39.12
728,29/03/22,39
729,30/03/22,40.5
730,31/03/22,48.51
731,01/04/22,6.76
732,02/04/22,4.13
733,03/04/22,2.75
734,04/04/22,2.25
735,05/04/22,3.26
736,06/04/22,2.76
737,07/04/22,3.87
738,08/04/22,4.51
739,09/04/22,4
740,10/04/22,3.38
741,11/04/22,2.75
742,12/04/22,5.01
743,13/04/22,6.5
744,14/04/22,7.12
745,15/04/22,24.75
746,16/04/22,37.75
747,17/04/22,33.87
748,18/04/22,40.86
749,19/04/22,36.99
750,20/04/22,31.99
751,21/04/22,20.75
752,22/04/22,4.38
753,23/04/22,3.89
754,24/04/22,5.12
755,25/04/22,4
756,26/04/22,3.62
757,27/04/22,3.62
758,28/04/22,4.62
759,29/04/22,6.12
760,30/04/22,6.5
761,01/05/22,6.26
762,02/05/22,16.14
763,03/05/22,4.74
764,04/05/22,3.87
765,05/05/22,44
766,06/05/22,33
767,07/05/22,53.49
768,08/05/22,49.5
769,09/05/22,41.5
770,10/05/22,35.75
771,11/05/22,31.25
772,12/05/22,42.38
773,13/05/22,25.76
774,14/05/22,30
775,15/05/22,56.01
776,16/05/22,55.75
777,17/05/22,54.25
778,18/05/22,56.87
779,19/05/22,24.25
780,20/05/22,42.75
781,21/05/22,42.99
782,22/05/22,50.01
783,23/05/22,49.87
784,24/05/22,4.13
785,25/05/22,6
786,26/05/22,4.12
787,27/05/22,6
788,28/05/22,27.12
789,29/05/22,53.88
790,30/05/22,42.38
791,31/05/22,52.76
792,01/06/22,74
793,02/06/22,5.63
794,03/06/22,4.63
795,04/06/22,3.75
796,05/06/22,4.13
797,06/06/22,4.01
798,07/06/22,4.01
799,08/06/22,4.74
800,09/06/22,4.88
801,10/06/22,4.88
802,11/06/22,6.38
803,12/06/22,7.01
804,13/06/22,9.63
805,14/06/22,9
806,15/06/22,38.75
807,16/06/22,48.63
808,17/06/22,59.24
809,18/06/22,50.24
810,19/06/22,55.75
811,20/06/22,26
812,21/06/22,50.37
813,22/06/22,52.12
814,23/06/22,29.51
815,24/06/22,51.75
816,25/06/22,47.13
817,26/06/22,37.24
818,27/06/22,34.37
819,28/06/22,51.75
820,29/06/22,40.87
821,30/06/22,58.75
822,01/07/22,58.26
823,02/07/22,39.5
824,03/07/22,52.74
825,04/07/22,44.38
826,05/07/22,38.12
827,06/07/22,38.38
828,07/07/22,16.25
829,08/07/22,5.01
830,09/07/22,6.75
831,10/07/22,6.88
832,11/07/22,4.75
833,12/07/22,4.88
834,13/07/22,4.99
835,14/07/22,5.51
836,15/07/22,6.25
837,16/07/22,6.38
838,17/07/22,5.49
839,18/07/22,7.39
840,19/07/22,28.26
841,20/07/22,49.51
842,21/07/22,46.14
843,22/07/22,51.75
844,23/07/22,41.75
845,24/07/22,35
846,25/07/22,49.49
847,26/07/22,11.87
848,27/07/22,6.01
849,28/07/22,6.87
850,29/07/22,6.75
851,30/07/22,5.75
852,31/07/22,3.87
853,01/08/22,6.38
854,02/08/22,5.74
855,03/08/22,5.75
856,04/08/22,5.5
857,05/08/22,7.26
858,06/08/22,5.13
859,07/08/22,5.99
860,08/08/22,5.75
861,09/08/22,6.12
862,10/08/22,5.87
863,11/08/22,6.38
864,12/08/22,7.75
865,13/08/22,7.87
866,14/08/22,7.75
867,15/08/22,9.12
868,16/08/22,40.38
869,17/08/22,49.25
870,18/08/22,48.37
871,19/08/22,36.76
872,20/08/22,43.74
873,21/08/22,48.37
874,22/08/22,45.75
875,23/08/22,25.13
876,24/08/22,37.63
877,25/08/22,45.25
878,26/08/22,17.38
879,27/08/22,50.26
880,28/08/22,42.26
881,29/08/22,19.24
882,30/08/22,36.99
883,31/08/22,20.25
884,01/09/22,7.26
885,02/09/22,6.62
886,03/09/22,5.63
887,04/09/22,5.75
888,05/09/22,4.87
889,06/09/22,4.62
890,07/09/22,5.12
891,08/09/22,6.37
892,09/09/22,19.87
893,10/09/22,33.01
894,11/09/22,32.62
895,12/09/22,31.86
896,13/09/22,31.25
897,14/09/22,19.25
898,15/09/22,23
899,16/09/22,45.62
900,17/09/22,45.64
901,18/09/22,52.62
902,19/09/22,29.5
903,20/09/22,51.49
904,21/09/22,42.51
905,22/09/22,37.75
906,23/09/22,50.25
907,24/09/22,31.49
908,25/09/22,35.99
909,26/09/22,27.37
910,27/09/22,6.13
911,28/09/22,5.5
912,29/09/22,7.99
913,30/09/22,6.63
914,01/10/22,6
915,02/10/22,6.13
916,03/10/22,6.13
917,04/10/22,8.5
918,05/10/22,50.88
919,06/10/22,33.62
920,07/10/22,48.49
921,08/10/22,27.87
922,09/10/22,47.25
923,10/10/22,49
924,11/10/22,46.62
925,12/10/22,34.13
926,13/10/22,54.63
927,14/10/22,61.25
928,15/10/22,45.37
929,16/10/22,57.12
930,17/10/22,49.88
931,18/10/22,59.63
932,19/10/22,40.26
933,20/10/22,52.62
934,21/10/22,49.62
935,22/10/22,52.5
936,23/10/22,41.63
937,24/10/22,38.63
938,25/10/22,48.26
939,26/10/22,44.75
940,27/10/22,22.88
941,28/10/22,48.99
942,29/10/22,45.12
943,30/10/22,43.99
944,31/10/22,61.63
945,01/11/22,56.36
946,02/11/22,57.88
947,03/11/22,42.5
948,04/11/22,63
949,05/11/22,53.38
950,06/11/22,56
951,07/11/22,41.87
952,08/11/22,49.62
953,09/11/22,51.88
954,10/11/22,22.25
955,11/11/22,51.49
956,12/11/22,46.88
957,13/11/22,39.87
958,14/11/22,37.5
959,15/11/22,50.25
960,16/11/22,38.25
961,17/11/22,32.62
962,18/11/22,53.75
963,19/11/22,57.87
964,20/11/22,52.62
965,21/11/22,7.63
966,22/11/22,36.62
967,23/11/22,24
968,24/11/22,59.12
969,25/11/22,28.63
970,26/11/22,59
971,27/11/22,53.75
972,28/11/22,39.75
973,29/11/22,20.75
974,30/11/22,37.87
975,01/12/22,31.99
976,02/12/22,42.5
977,03/12/22,41.5
978,04/12/22,45
979,05/12/22,9.12
980,06/12/22,42.62
981,07/12/22,27.5
982,08/12/22,48.37
983,09/12/22,22.25
984,10/12/22,35
985,11/12/22,51.13
986,12/12/22,49.5
987,13/12/22,25.24
988,14/12/22,39.88
989,15/12/22,45
990,16/12/22,15.87
991,17/12/22,34.49
992,18/12/22,43.5
993,19/12/22,44
994,20/12/22,32.62
995,21/12/22,60.5
996,22/12/22,54.88
997,23/12/22,53.49
998,24/12/22,49.88
999,25/12/22,51.24
1000,26/12/22,38.87
1001,27/12/22,44.87
1002,28/12/22,27.99
1003,29/12/22,42.51
1004,30/12/22,51.99
1005,31/12/22,40
1006,01/01/23,50.12
1007,02/01/23,39.74
1008,03/01/23,27.13
1009,04/01/23,6.25
1010,05/01/23,6.74
1011,06/01/23,33.38
1012,07/01/23,51.87
1013,08/01/23,53.75
1014,09/01/23,51.62
1015,10/01/23,33.87
1016,11/01/23,50.75
1017,12/01/23,54.13
1018,13/01/23,38.5
1019,14/01/23,53
1020,15/01/23,42
1021,16/01/23,56.24
1022,17/01/23,37.38
1023,18/01/23,35.13
1024,19/01/23,49.01
1025,20/01/23,34.5
1026,21/01/23,48.5
1027,22/01/23,55.37
1028,23/01/23,47.24
1029,24/01/23,45.01
1030,25/01/23,47.75
1031,26/01/23,59.5
1032,27/01/23,55.14
1033,28/01/23,37.88
1034,29/01/23,50.63
1035,30/01/23,34.12
1036,31/01/23,50.75
1037,01/02/23,25.62
1038,02/02/23,18.5
1039,03/02/23,57.63
1040,04/02/23,36.5
1041,05/02/23,48.01
1042,06/02/23,51.13
1043,07/02/23,55.01
1044,08/02/23,44.74
1045,09/02/23,46.49
1046,10/02/23,34.12
1047,11/02/23,56.87
1048,12/02/23,53.87
1049,13/02/23,56.13
1050,14/02/23,41.62
1051,15/02/23,58.51
1052,16/02/23,59.63
1053,17/02/23,33
1054,18/02/23,57.87
1055,19/02/23,52.75
1056,20/02/23,54.25
1057,21/02/23,27.99
1058,22/02/23,48.38
1059,23/02/23,44.75
1060,24/02/23,38.37
1061,25/02/23,46.63
1062,26/02/23,59.87
1063,27/02/23,62.74
1064,28/02/23,58.99
1065,01/03/23,44.99
1066,02/03/23,49.25
1067,03/03/23,37.25
1068,04/03/23,48
1069,05/03/23,47.62
1070,06/03/23,52.13
1071,07/03/23,41.74
1072,08/03/23,44.44
1073,09/03/23,37.12
1074,10/03/23,54.64
1075,11/03/23,52.5
1076,12/03/23,54
1077,13/03/23,21.37
1078,14/03/23,54.13
1079,15/03/23,46.37
1080,16/03/23,59.63
1081,17/03/23,40.75
1082,18/03/23,57.25
1083,19/03/23,60.37
1084,20/03/23,42.25
1085,21/03/23,27.62
1086,22/03/23,45.37
1087,23/03/23,30.01
1088,24/03/23,30.88
1089,25/03/23,52.75
1090,26/03/23,46
1091,27/03/23,49.63
1092,28/03/23,44.01
1093,29/03/23,55.87
1094,30/03/23,51.12
1095,31/03/23,58.13
1096,01/04/23,28.37
1097,02/04/23,60.13
1098,03/04/23,56.63
1099,04/04/23,52.12
1100,05/04/23,25.49
1101,06/04/23,7.25
1102,07/04/23,6.62
1103,08/04/23,5
1104,09/04/23,5.74
1105,10/04/23,4.88
1106,11/04/23,5.88
1107,12/04/23,5.75
1108,13/04/23,4.88
1109,14/04/23,30.61
1110,15/04/23,43.13
1111,16/04/23,39.24
1112,17/04/23,45.63
1113,18/04/23,48.75
1114,19/04/23,38.87
1115,20/04/23,41.99
1116,21/04/23,43.62
1117,22/04/23,45.75
1118,23/04/23,50.88
1119,24/04/23,29.63
1120,25/04/23,43.12
1121,26/04/23,41.5
1122,27/04/23,40
1123,28/04/23,55.63
1124,29/04/23,38.26
1125,30/04/23,46.63
1126,01/05/23,44.37
1127,02/05/23,22.87
1128,03/05/23,35.62
1129,04/05/23,22
1130,05/05/23,20.12
1131,06/05/23,3.38
1132,07/05/23,2.88
1133,08/05/23,5
1134,09/05/23,4.74
1135,10/05/23,4.24
1136,11/05/23,3.87
1137,12/05/23,3.37
1138,13/05/23,4.25
1139,14/05/23,4
1140,15/05/23,4.5
1141,16/05/23,6.13
1142,17/05/23,5.75
1143,18/05/23,6.87
1144,19/05/23,2.87
1145,20/05/23,3.5
1146,21/05/23,3.12
1147,22/05/23,3.13
1148,23/05/23,5.13
1149,24/05/23,4
1150,25/05/23,4.13
1151,26/05/23,4.75
1152,27/05/23,5.75
1153,28/05/23,2
1154,29/05/23,42.25
1155,30/05/23,46.13
1156,31/05/23,39.26
1157,01/06/23,23.26
1158,02/06/23,39.63
1159,03/06/23,40
1160,04/06/23,44.63
1161,05/06/23,33.37
1162,06/06/23,55.13
