Index,DT,A1
318,12/02/21,32.2
319,13/02/21,34.62
320,14/02/21,32.81
321,15/02/21,28.43
322,16/02/21,33.89
323,17/02/21,24
324,18/02/21,30.43
325,19/02/21,23.62
326,20/02/21,35.06
327,21/02/21,38.82
328,22/02/21,34.01
329,23/02/21,33.75
330,24/02/21,34.44
331,25/02/21,34.62
332,26/02/21,20.07
333,27/02/21,33.63
334,28/02/21,32.45
335,01/03/21,29.56
336,02/03/21,21.12
337,03/03/21,31.87
338,04/03/21,32
339,05/03/21,32.5
340,06/03/21,21.19
341,07/03/21,37
342,08/03/21,25.56
343,09/03/21,12.57
344,10/03/21,17.45
345,11/03/21,31.31
346,12/03/21,33.45
347,13/03/21,20.43
348,14/03/21,18.68
349,15/03/21,38.32
350,16/03/21,29.38
351,17/03/21,33.75
352,18/03/21,25.99
353,19/03/21,31.3
354,20/03/21,19.76
355,21/03/21,31.62
356,22/03/21,31.87
357,23/03/21,28.93
358,24/03/21,32.62
359,25/03/21,30.94
360,26/03/21,31.24
361,27/03/21,23.86
362,28/03/21,33.44
363,29/03/21,35.14
364,30/03/21,31.81
365,31/03/21,35.87
366,01/04/21,26.57
367,02/04/21,35.75
368,03/04/21,15.32
369,04/04/21,33.75
370,05/04/21,34.19
371,06/04/21,28.06
372,07/04/21,31.38
373,08/04/21,30.82
374,09/04/21,24.74
375,10/04/21,49.44
376,11/04/21,52.43
377,12/04/21,6.63
378,13/04/21,54.61
379,14/04/21,50.25
380,15/04/21,49.75
381,16/04/21,31.76
382,17/04/21,53.56
383,18/04/21,51.74
384,19/04/21,35.31
385,20/04/21,52.44
386,21/04/21,50.05
387,22/04/21,45.12
388,23/04/21,36.82
389,24/04/21,41.19
390,25/04/21,46.25
391,26/04/21,40.44
392,27/04/21,47.45
393,28/04/21,37.8
394,29/04/21,41.75
395,30/04/21,24
396,01/05/21,52.19
397,02/05/21,42
398,03/05/21,46.19
399,04/05/21,28.19
400,05/05/21,33.93
401,06/05/21,36.58
402,07/05/21,27.69
403,08/05/21,30.93
404,09/05/21,38.19
405,10/05/21,37.32
406,11/05/21,48.93
407,12/05/21,49.69
408,13/05/21,57.68
409,14/05/21,23.69
410,15/05/21,44.37
411,16/05/21,41.39
412,17/05/21,42.01
413,18/05/21,42.87
414,19/05/21,18.93
415,20/05/21,43.69
416,21/05/21,27.12
417,22/05/21,54.89
418,23/05/21,51.06
419,24/05/21,29.99
420,25/05/21,28.44
421,26/05/21,40.62
422,27/05/21,41.18
423,28/05/21,24.49
424,29/05/21,52.44
425,30/05/21,25.12
426,31/05/21,24.05
427,01/06/21,35.56
428,02/06/21,38.25
429,03/06/21,33.38
430,04/06/21,7.44
431,05/06/21,20.37
432,06/06/21,7
433,07/06/21,5.5
434,08/06/21,50.55
435,09/06/21,43.25
436,10/06/21,42.5
437,11/06/21,16.31
438,12/06/21,30.19
439,13/06/21,49.95
440,14/06/21,44.8
441,15/06/21,22.81
442,16/06/21,26.87
443,17/06/21,49
444,18/06/21,38.31
445,19/06/21,34.62
446,20/06/21,30.07
447,21/06/21,30.57
448,22/06/21,11.93
449,23/06/21,30.57
450,24/06/21,47.32
451,25/06/21,47.57
452,26/06/21,47.62
453,27/06/21,47.75
454,28/06/21,48.06
455,29/06/21,21.94
456,30/06/21,24.06
457,01/07/21,45.45
458,02/07/21,41.63
459,03/07/21,28.06
460,04/07/21,49.13
461,05/07/21,47.06
462,06/07/21,24.51
463,07/07/21,44
464,08/07/21,45.19
465,09/07/21,44
466,10/07/21,29.06
467,11/07/21,41.8
468,12/07/21,40.88
469,13/07/21,24.32
470,14/07/21,58.69
471,15/07/21,50.88
472,16/07/21,58.5
473,17/07/21,7.19
474,18/07/21,4.37
475,19/07/21,4.69
476,20/07/21,4.56
477,21/07/21,4.32
478,22/07/21,3
479,23/07/21,4.75
480,24/07/21,4.44
481,25/07/21,4.62
482,26/07/21,5.12
483,27/07/21,6.82
484,28/07/21,10.74
485,29/07/21,9.82
486,30/07/21,28.49
487,31/07/21,43.31
488,01/08/21,40.06
489,02/08/21,46.5
490,03/08/21,45.69
491,04/08/21,43.49
492,05/08/21,45.45
493,06/08/21,23.31
494,07/08/21,43.87
495,08/08/21,40.82
496,09/08/21,57.05
497,10/08/21,29.88
498,11/08/21,50.19
499,12/08/21,41.74
500,13/08/21,25.94
501,14/08/21,38.74
502,15/08/21,54.06
503,16/08/21,28.25
504,17/08/21,39.43
505,18/08/21,41.74
506,19/08/21,43.24
507,20/08/21,30.32
508,21/08/21,46.69
509,22/08/21,34.63
510,23/08/21,46.26
511,24/08/21,40.88
512,25/08/21,44.93
513,26/08/21,53.87
514,27/08/21,47
515,28/08/21,21.44
516,29/08/21,45.38
517,30/08/21,43.62
518,31/08/21,48.84
519,01/09/21,20.31
520,02/09/21,38.13
521,03/09/21,26.7
522,04/09/21,46.62
523,05/09/21,50.18
524,06/09/21,51.32
525,07/09/21,51.87
526,08/09/21,47.19
527,09/09/21,48.5
528,10/09/21,45.31
529,11/09/21,33.56
530,12/09/21,56.94
531,13/09/21,54
532,14/09/21,55.05
533,15/09/21,47.07
534,16/09/21,48.63
535,17/09/21,29.18
536,18/09/21,30.18
537,19/09/21,43.63
538,20/09/21,48.43
539,21/09/21,38.32
540,22/09/21,43.18
541,23/09/21,42.13
542,24/09/21,30.57
543,25/09/21,33.64
544,26/09/21,31.56
545,27/09/21,6.01
546,28/09/21,21.37
547,29/09/21,35.5
548,30/09/21,5.07
549,01/10/21,39.38
550,02/10/21,48.93
551,03/10/21,31.06
552,04/10/21,10.51
553,05/10/21,53.06
554,06/10/21,55.13
555,07/10/21,59.57
556,08/10/21,38.76
557,09/10/21,22
558,10/10/21,49.43
559,11/10/21,36.56
560,12/10/21,23
561,13/10/21,32.86
562,14/10/21,42.25
563,15/10/21,35.49
564,16/10/21,34.2
565,17/10/21,46.31
566,18/10/21,37.5
567,19/10/21,25.7
568,20/10/21,23.8
569,21/10/21,20.01
570,22/10/21,41.31
571,23/10/21,53.19
572,24/10/21,56.95
573,25/10/21,47
574,26/10/21,38.68
575,27/10/21,40.93
576,28/10/21,33.88
577,29/10/21,23.74
578,30/10/21,24.55
579,31/10/21,39.62
580,01/11/21,37
581,02/11/21,40.07
582,03/11/21,3.82
583,04/11/21,36.56
584,05/11/21,13.75
585,06/11/21,5.88
586,07/11/21,6.5
587,08/11/21,36.07
588,09/11/21,40.32
589,10/11/21,38.88
590,11/11/21,35.25
591,12/11/21,40.63
592,13/11/21,23.88
593,14/11/21,41.25
594,15/11/21,36.89
595,16/11/21,49.01
596,17/11/21,28.76
597,18/11/21,25.82
598,19/11/21,42.37
599,20/11/21,29.13
600,21/11/21,45
601,22/11/21,45.43
602,23/11/21,34.62
603,24/11/21,22.26
604,25/11/21,19.3
605,26/11/21,27.68
606,27/11/21,44.95
607,28/11/21,18.45
608,29/11/21,35.99
609,30/11/21,9.31
610,01/12/21,35.63
611,02/12/21,32.57
612,03/12/21,42.31
613,04/12/21,39.38
614,05/12/21,54.94
615,06/12/21,46.19
616,07/12/21,38.8
617,08/12/21,49.87
618,09/12/21,54.5
619,10/12/21,38.44
620,11/12/21,49.75
621,12/12/21,52.44
622,13/12/21,47.13
623,14/12/21,21.93
624,15/12/21,25.25
625,16/12/21,36.57
626,17/12/21,29
627,18/12/21,33.88
628,19/12/21,35.19
629,20/12/21,29.44
630,21/12/21,35.5
631,22/12/21,33.82
632,23/12/21,37.93
633,24/12/21,29.07
634,25/12/21,46.75
635,26/12/21,42.94
636,27/12/21,40.88
637,28/12/21,42
638,29/12/21,47.98
639,30/12/21,45.49
640,31/12/21,30.99
641,01/01/22,18.8
642,02/01/22,35.74
643,03/01/22,33.69
644,04/01/22,40.88
645,05/01/22,33.69
646,06/01/22,32.56
647,07/01/22,41.56
648,08/01/22,35.37
649,09/01/22,39.62
650,10/01/22,33.5
651,11/01/22,50.5
652,12/01/22,45.43
653,13/01/22,58.2
654,14/01/22,39.81
655,15/01/22,53.45
656,16/01/22,47.63
657,17/01/22,32.68
658,18/01/22,45
659,19/01/22,49.69
660,20/01/22,50.76
661,21/01/22,38.81
662,22/01/22,50.57
663,23/01/22,56.13
664,24/01/22,44.19
665,25/01/22,26.5
666,26/01/22,43.68
667,27/01/22,37.2
668,28/01/22,23.63
669,29/01/22,41.57
670,30/01/22,40.81
671,31/01/22,40.88
672,01/02/22,11
673,02/02/22,6
674,03/02/22,4.5
675,04/02/22,6.06
676,05/02/22,8.63
677,06/02/22,31.62
678,07/02/22,32.38
679,08/02/22,24.38
680,09/02/22,41.89
681,10/02/22,40.37
682,11/02/22,40.5
683,12/02/22,32.63
684,13/02/22,37.75
685,14/02/22,26.63
686,15/02/22,38.51
687,16/02/22,54.63
688,17/02/22,49.26
689,18/02/22,52.25
690,19/02/22,38.12
691,20/02/22,50.62
692,21/02/22,30.13
693,22/02/22,16.5
694,23/02/22,50.25
695,24/02/22,55.87
696,25/02/22,54.12
697,26/02/22,42.87
698,27/02/22,61.88
699,28/02/22,40.26
700,01/03/22,24.25
701,02/03/22,36.26
702,03/03/22,25.13
703,04/03/22,46.88
704,05/03/22,36
705,06/03/22,48.62
706,07/03/22,37.51
707,08/03/22,19.75
708,09/03/22,48.25
709,10/03/22,48.88
710,11/03/22,58.75
711,12/03/22,35.38
712,13/03/22,44.75
713,14/03/22,52.75
714,15/03/22,57.12
715,16/03/22,42.49
716,17/03/22,54.13
717,18/03/22,50.75
718,19/03/22,53.63
719,20/03/22,48
720,21/03/22,56.38
721,22/03/22,33.88
722,23/03/22,20.38
723,24/03/22,47
724,25/03/22,50.62
725,26/03/22,52.87
726,27/03/22,43.37
727,28/03/22,42.01
728,29/03/22,26.87
729,30/03/22,47.13
730,31/03/22,38.87
731,01/04/22,4.74
732,02/04/22,4
733,03/04/22,3.12
734,04/04/22,3.63
735,05/04/22,3.12
736,06/04/22,3.25
737,07/04/22,3.75
738,08/04/22,5.25
739,09/04/22,4.12
740,10/04/22,3.11
741,11/04/22,4.13
742,12/04/22,3.88
743,13/04/22,6.24
744,14/04/22,7
745,15/04/22,27.26
746,16/04/22,36.25
747,17/04/22,32.37
748,18/04/22,36.76
749,19/04/22,36.51
750,20/04/22,21.51
751,21/04/22,24.88
752,22/04/22,6.12
753,23/04/22,3.74
754,24/04/22,5
755,25/04/22,4.38
756,26/04/22,5.38
757,27/04/22,3.63
758,28/04/22,3.25
759,29/04/22,5.75
760,30/04/22,6.63
761,01/05/22,7.5
762,02/05/22,33.12
763,03/05/22,4.63
764,04/05/22,3.88
765,05/05/22,41.87
766,06/05/22,33.25
767,07/05/22,48.14
768,08/05/22,36.49
769,09/05/22,38.51
770,10/05/22,34.62
771,11/05/22,39.5
772,12/05/22,42.37
773,13/05/22,32.12
774,14/05/22,36.5
775,15/05/22,50.74
776,16/05/22,58.25
777,17/05/22,51.13
778,18/05/22,49.13
779,19/05/22,23.87
780,20/05/22,44.63
781,21/05/22,47.75
782,22/05/22,49.38
783,23/05/22,51.88
784,24/05/22,6.37
785,25/05/22,6.25
786,26/05/22,4
787,27/05/22,6
788,28/05/22,19.88
789,29/05/22,52.74
790,30/05/22,49.37
791,31/05/22,50.5
792,01/06/22,33
793,02/06/22,5.74
794,03/06/22,4.87
795,04/06/22,3.75
796,05/06/22,3.99
797,06/06/22,3.99
798,07/06/22,3.62
799,08/06/22,4.5
800,09/06/22,5.25
801,10/06/22,4.99
802,11/06/22,6.87
803,12/06/22,6.99
804,13/06/22,8.25
805,14/06/22,9.13
806,15/06/22,32
807,16/06/22,50.38
808,17/06/22,44.63
809,18/06/22,53.13
810,19/06/22,50.75
811,20/06/22,23.24
812,21/06/22,48.5
813,22/06/22,41.13
814,23/06/22,22.74
815,24/06/22,44.5
816,25/06/22,44.88
817,26/06/22,41.88
818,27/06/22,47.13
819,28/06/22,51
820,29/06/22,29.63
821,30/06/22,57
822,01/07/22,64.5
823,02/07/22,43.49
824,03/07/22,62.25
825,04/07/22,36.13
826,05/07/22,54.75
827,06/07/22,35.38
828,07/07/22,13.5
829,08/07/22,5.49
830,09/07/22,6.26
831,10/07/22,6.88
832,11/07/22,4.75
833,12/07/22,4.37
834,13/07/22,5.63
835,14/07/22,4.75
836,15/07/22,6.25
837,16/07/22,6.49
838,17/07/22,6.13
839,18/07/22,7.24
840,19/07/22,43.24
841,20/07/22,43.74
842,21/07/22,46.99
843,22/07/22,45.5
844,23/07/22,38.5
845,24/07/22,33
846,25/07/22,47
847,26/07/22,15.38
848,27/07/22,7
849,28/07/22,6.13
850,29/07/22,5.75
851,30/07/22,7.88
852,31/07/22,4.62
853,01/08/22,3.62
854,02/08/22,5.88
855,03/08/22,6
856,04/08/22,5.87
857,05/08/22,7.99
858,06/08/22,5
859,07/08/22,6.51
860,08/08/22,7.01
861,09/08/22,6.13
862,10/08/22,5.87
863,11/08/22,5.75
864,12/08/22,7.62
865,13/08/22,7.88
866,14/08/22,7.63
867,15/08/22,8.25
868,16/08/22,41.24
869,17/08/22,52.01
870,18/08/22,50.75
871,19/08/22,30.75
872,20/08/22,43.75
873,21/08/22,46.01
874,22/08/22,38.37
875,23/08/22,32.62
876,24/08/22,47.37
877,25/08/22,39.25
878,26/08/22,42.75
879,27/08/22,52.37
880,28/08/22,42.37
881,29/08/22,14.25
882,30/08/22,48.26
883,31/08/22,24.24
884,01/09/22,14.62
885,02/09/22,5.75
886,03/09/22,5.87
887,04/09/22,5.75
888,05/09/22,3.62
889,06/09/22,4.88
890,07/09/22,5.25
891,08/09/22,6.63
892,09/09/22,21.01
893,10/09/22,28.11
894,11/09/22,33.26
895,12/09/22,30.13
896,13/09/22,29.88
897,14/09/22,28.5
898,15/09/22,33.5
899,16/09/22,46.63
900,17/09/22,42.87
901,18/09/22,34.51
902,19/09/22,26.01
903,20/09/22,30.13
904,21/09/22,46.75
905,22/09/22,38.75
906,23/09/22,62
907,24/09/22,29.39
908,25/09/22,35.01
909,26/09/22,35.63
910,27/09/22,6.51
911,28/09/22,6.25
912,29/09/22,9.63
913,30/09/22,6.74
914,01/10/22,5
915,02/10/22,5.75
916,03/10/22,5.88
917,04/10/22,8
918,05/10/22,44
919,06/10/22,48.25
920,07/10/22,48.51
921,08/10/22,28.5
922,09/10/22,51.5
923,10/10/22,46
924,11/10/22,48.62
925,12/10/22,33.25
926,13/10/22,48.37
927,14/10/22,53.13
928,15/10/22,53.87
929,16/10/22,57.5
930,17/10/22,51.87
931,18/10/22,55.5
932,19/10/22,42.5
933,20/10/22,49.87
934,21/10/22,49.75
935,22/10/22,54.99
936,23/10/22,49
937,24/10/22,44.25
938,25/10/22,45.37
939,26/10/22,46.75
940,27/10/22,23.12
941,28/10/22,46.76
942,29/10/22,44.5
943,30/10/22,45.26
944,31/10/22,53.37
945,01/11/22,52.5
946,02/11/22,54.49
947,03/11/22,35.13
948,04/11/22,58.87
949,05/11/22,49.75
950,06/11/22,55
951,07/11/22,45.12
952,08/11/22,44
953,09/11/22,36.24
954,10/11/22,20.75
955,11/11/22,48.26
956,12/11/22,50.75
957,13/11/22,46.75
958,14/11/22,45.12
959,15/11/22,43.75
960,16/11/22,40.25
961,17/11/22,30.25
962,18/11/22,44.62
963,19/11/22,52.88
964,20/11/22,55.63
965,21/11/22,6.75
966,22/11/22,38.75
967,23/11/22,21.88
968,24/11/22,58.5
969,25/11/22,32.88
970,26/11/22,57
971,27/11/22,54.75
972,28/11/22,38.25
973,29/11/22,22.51
974,30/11/22,28.12
975,01/12/22,29.88
976,02/12/22,45.5
977,03/12/22,35.38
978,04/12/22,43.87
979,05/12/22,28.87
980,06/12/22,33.38
981,07/12/22,22.37
982,08/12/22,39.13
983,09/12/22,41
984,10/12/22,45.25
985,11/12/22,51.87
986,12/12/22,50.12
987,13/12/22,29.75
988,14/12/22,44.49
989,15/12/22,40
990,16/12/22,15.5
991,17/12/22,38.63
992,18/12/22,42.36
993,19/12/22,50.5
994,20/12/22,27.38
995,21/12/22,54.74
996,22/12/22,52.37
997,23/12/22,56
998,24/12/22,38.37
999,25/12/22,40.5
1000,26/12/22,44.88
1001,27/12/22,30.25
1002,28/12/22,23.76
1003,29/12/22,41.62
1004,30/12/22,39.13
1005,31/12/22,45.5
1006,01/01/23,51.5
1007,02/01/23,44.38
1008,03/01/23,41.5
1009,04/01/23,6.13
1010,05/01/23,5.51
1011,06/01/23,33.87
1012,07/01/23,54.87
1013,08/01/23,55.13
1014,09/01/23,56.26
1015,10/01/23,46.25
1016,11/01/23,55.25
1017,12/01/23,46.75
1018,13/01/23,35.75
1019,14/01/23,49.87
1020,15/01/23,30.12
1021,16/01/23,42.01
1022,17/01/23,42.5
1023,18/01/23,42.01
1024,19/01/23,48.25
1025,20/01/23,32
1026,21/01/23,43.25
1027,22/01/23,47
1028,23/01/23,45.63
1029,24/01/23,49.37
1030,25/01/23,46.26
1031,26/01/23,46.75
1032,27/01/23,48.99
1033,28/01/23,39.62
1034,29/01/23,50.37
1035,30/01/23,37
1036,31/01/23,50.75
1037,01/02/23,26
1038,02/02/23,18.63
1039,03/02/23,57
1040,04/02/23,35.37
1041,05/02/23,52.62
1042,06/02/23,52.12
1043,07/02/23,42.99
1044,08/02/23,46.63
1045,09/02/23,44.87
1046,10/02/23,41.25
1047,11/02/23,52.7
1048,12/02/23,51.5
1049,13/02/23,51.75
1050,14/02/23,58.88
1051,15/02/23,58.24
1052,16/02/23,48.38
1053,17/02/23,44.75
1054,18/02/23,52.75
1055,19/02/23,53.75
1056,20/02/23,53.25
1057,21/02/23,30.38
1058,22/02/23,43.62
1059,23/02/23,51.75
1060,24/02/23,36.38
1061,25/02/23,75.62
1062,26/02/23,53.12
1063,27/02/23,57.37
1064,28/02/23,55.26
1065,01/03/23,45.64
1066,02/03/23,58.5
1067,03/03/23,45.49
1068,04/03/23,44.87
1069,05/03/23,47.25
1070,06/03/23,46.5
1071,07/03/23,44.88
1072,08/03/23,43.49
1073,09/03/23,39.13
1074,10/03/23,47.74
1075,11/03/23,48.5
1076,12/03/23,55.75
1077,13/03/23,43.12
1078,14/03/23,48.76
1079,15/03/23,53.63
1080,16/03/23,54.75
1081,17/03/23,43.75
1082,18/03/23,62.12
1083,19/03/23,50.99
1084,20/03/23,47.62
1085,21/03/23,39.88
1086,22/03/23,40.25
1087,23/03/23,32.25
1088,24/03/23,31.24
1089,25/03/23,49.5
1090,26/03/23,51
1091,27/03/23,47.37
1092,28/03/23,46.75
1093,29/03/23,61.5
1094,30/03/23,54.24
1095,31/03/23,63.63
1096,01/04/23,30.75
1097,02/04/23,51.75
1098,03/04/23,59.62
1099,04/04/23,56.01
1100,05/04/23,23.87
1101,06/04/23,8.24
1102,07/04/23,7.13
1103,08/04/23,4.76
1104,09/04/23,6
1105,10/04/23,5.25
1106,11/04/23,5.63
1107,12/04/23,5.88
1108,13/04/23,7
1109,14/04/23,32.51
1110,15/04/23,18.13
1111,16/04/23,39
1112,17/04/23,34.75
1113,18/04/23,44.75
1114,19/04/23,47.12
1115,20/04/23,47.38
1116,21/04/23,34.37
1117,22/04/23,52.26
1118,23/04/23,44.13
1119,24/04/23,32.74
1120,25/04/23,39.63
1121,26/04/23,43.25
1122,27/04/23,33.25
1123,28/04/23,57.12
1124,29/04/23,37.49
1125,30/04/23,54.75
1126,01/05/23,33.26
1127,02/05/23,25.13
1128,03/05/23,42.63
1129,04/05/23,20.25
1130,05/05/23,19.13
1131,06/05/23,3.36
1132,07/05/23,3
1133,08/05/23,4.87
1134,09/05/23,4.75
1135,10/05/23,5.63
1136,11/05/23,4.38
1137,12/05/23,4.37
1138,13/05/23,3.62
1139,14/05/23,3.5
1140,15/05/23,4.88
1141,16/05/23,5.38
1142,17/05/23,3.5
1143,18/05/23,5.75
1144,19/05/23,2.5
1145,20/05/23,3.62
1146,21/05/23,3.13
1147,22/05/23,2.74
1148,23/05/23,3.99
1149,24/05/23,3.76
1150,25/05/23,3.87
1151,26/05/23,6.01
1152,27/05/23,6.75
1153,28/05/23,2
1154,29/05/23,40.75
1155,30/05/23,42.25
1156,31/05/23,49.37
1157,01/06/23,40.12
1158,02/06/23,42.5
1159,03/06/23,35.13
1160,04/06/23,45.75
1161,05/06/23,36.62
1162,06/06/23,45.37
1163,07/06/23,29.99
