Index,DT,A1
1161,05/06/23,45.38
1162,06/06/23,49
1163,07/06/23,30.13
1164,08/06/23,21.5
1165,09/06/23,43.12
1166,10/06/23,52.88
1167,11/06/23,39.62
1168,12/06/23,50.75
1169,13/06/23,49.76
1170,14/06/23,58.76
1171,15/06/23,55.12
1172,16/06/23,40.37
1173,17/06/23,22.51
1174,18/06/23,19.5
1175,19/06/23,49.26
1176,20/06/23,51
1177,21/06/23,30.25
1178,22/06/23,48.13
1179,23/06/23,39.38
1180,24/06/23,19
1181,25/06/23,49.12
1182,26/06/23,46.75
1183,27/06/23,43.51
1184,28/06/23,63.76
1185,29/06/23,52.5
1186,30/06/23,36
1187,01/07/23,44.49
1188,02/07/23,52.38
1189,03/07/23,36.63
1190,04/07/23,46.76
1191,05/07/23,46.63
1192,06/07/23,54
1193,07/07/23,39.87
1194,08/07/23,50.75
1195,09/07/23,41.88
1196,10/07/23,40
1197,11/07/23,53.63
1198,12/07/23,22.63
1199,13/07/23,57.25
1200,14/07/23,53.63
1201,15/07/23,6.12
1202,16/07/23,4.88
1203,17/07/23,17.88
1204,18/07/23,47.75
1205,19/07/23,6
1206,20/07/23,6.12
1207,21/07/23,6.75
1208,22/07/23,5.38
1209,23/07/23,5.76
1210,24/07/23,8.11
1211,25/07/23,7.74
1212,26/07/23,9.37
1213,27/07/23,47.51
1214,28/07/23,45.5
1215,29/07/23,39.25
1216,30/07/23,6.37
1217,31/07/23,6
1218,01/08/23,7.26
1219,02/08/23,47.87
1220,03/08/23,48.49
1221,04/08/23,35.88
1222,05/08/23,51.75
1223,06/08/23,48.63
1224,07/08/23,50.01
1225,08/08/23,52.01
1226,09/08/23,52.26
1227,10/08/23,37.25
1228,11/08/23,53.75
1229,12/08/23,42.88
1230,13/08/23,53.62
1231,14/08/23,43.13
1232,15/08/23,54.74
1233,16/08/23,40.38
1234,17/08/23,28.38
1235,18/08/23,47.87
1236,19/08/23,35.49
1237,20/08/23,44.5
1238,21/08/23,33.37
1239,22/08/23,41.25
1240,23/08/23,44.37
1241,24/08/23,57.49
1242,25/08/23,45.5
1243,26/08/23,49.62
1244,27/08/23,53.25
1245,28/08/23,34.13
1246,29/08/23,21
1247,30/08/23,36.75
1248,31/08/23,46.38
