Index,DT,A1
98,07/07/20,3.07
99,08/07/20,2.7
100,09/07/20,2.19
101,10/07/20,2.06
102,11/07/20,2.25
103,12/07/20,2.56
104,13/07/20,1.87
105,14/07/20,1.81
106,15/07/20,1.95
107,16/07/20,3.06
108,17/07/20,6.06
109,18/07/20,4.06
110,19/07/20,4.74
111,20/07/20,13.63
112,21/07/20,25.36
113,22/07/20,22.18
114,23/07/20,17.52
115,24/07/20,25.07
116,25/07/20,30
117,26/07/20,25.06
118,27/07/20,20.62
119,28/07/20,12.94
120,29/07/20,14.69
121,30/07/20,25.06
122,31/07/20,31.07
123,01/08/20,22.62
124,02/08/20,26.62
125,03/08/20,20.74
126,04/08/20,9.62
127,05/08/20,11.13
128,06/08/20,3.69
129,07/08/20,3.87
130,08/08/20,3.31
131,09/08/20,2.67
132,10/08/20,3.12
133,11/08/20,2.49
134,12/08/20,2.57
135,13/08/20,2.44
136,14/08/20,2.81
137,15/08/20,2.81
138,16/08/20,2.81
139,17/08/20,3.01
140,18/08/20,3.93
141,19/08/20,5.37
142,20/08/20,6.25
143,21/08/20,6.74
144,22/08/20,9.57
145,23/08/20,15.19
146,24/08/20,30.94
147,25/08/20,30.43
148,26/08/20,29.25
149,27/08/20,30.5
150,28/08/20,31.69
151,29/08/20,14.25
152,30/08/20,29.12
153,31/08/20,33.63
154,01/09/20,34.37
155,02/09/20,34.56
156,03/09/20,29.69
157,04/09/20,30.25
158,05/09/20,25.31
159,06/09/20,36.37
160,07/09/20,23.25
161,08/09/20,27.18
162,09/09/20,30.44
163,10/09/20,29.43
164,11/09/20,33.31
165,12/09/20,22.68
166,13/09/20,35.19
167,14/09/20,35.82
168,15/09/20,35.75
169,16/09/20,38.62
170,17/09/20,38
171,18/09/20,8.57
172,19/09/20,13.5
173,20/09/20,6.38
174,21/09/20,6.38
175,22/09/20,6.62
176,23/09/20,6.81
177,24/09/20,15.81
178,25/09/20,40
179,26/09/20,39.12
180,27/09/20,33.14
181,28/09/20,20.06
182,29/09/20,26.63
183,30/09/20,36.37
184,01/10/20,34.76
185,02/10/20,32
186,03/10/20,29.63
187,04/10/20,20.69
188,05/10/20,7.75
189,06/10/20,10.13
190,07/10/20,15.44
191,08/10/20,28.5
192,09/10/20,26.5
193,10/10/20,31.75
194,11/10/20,19.49
195,12/10/20,5.06
196,13/10/20,5.87
197,14/10/20,29.19
198,15/10/20,21.06
199,16/10/20,8.37
200,17/10/20,36.25
201,18/10/20,26.94
202,19/10/20,17.87
203,20/10/20,35.94
204,21/10/20,35.8
205,22/10/20,31.37
206,23/10/20,26.38
207,24/10/20,34.81
208,25/10/20,33.07
209,26/10/20,32.19
210,27/10/20,32.31
211,28/10/20,17.94
212,29/10/20,25.44
213,30/10/20,27.94
214,31/10/20,32.63
215,01/11/20,26.5
216,02/11/20,29.44
217,03/11/20,31.76
218,04/11/20,29.75
219,05/11/20,7.38
220,06/11/20,24.36
221,07/11/20,19.04
222,08/11/20,15.45
223,09/11/20,14.07
224,10/11/20,34.13
225,11/11/20,35.25
226,12/11/20,22.13
227,13/11/20,33.3
228,14/11/20,35.75
229,15/11/20,33.68
230,16/11/20,34.82
231,17/11/20,32.19
232,18/11/20,38.12
233,19/11/20,29.51
234,20/11/20,26.2
235,21/11/20,33.37
236,22/11/20,29.69
237,23/11/20,33.69
238,24/11/20,29.26
239,25/11/20,32.5
240,26/11/20,28.75
241,27/11/20,35.12
242,28/11/20,12.94
243,29/11/20,30.12
244,30/11/20,32.94
245,01/12/20,21.31
246,02/12/20,18.06
247,03/12/20,35.56
248,04/12/20,19.05
249,05/12/20,34.18
250,06/12/20,34.13
251,07/12/20,18.57
252,08/12/20,15.24
253,09/12/20,26.87
254,10/12/20,32.25
255,11/12/20,35.25
256,12/12/20,35.12
257,13/12/20,33.88
258,14/12/20,28.3
259,15/12/20,32.12
260,16/12/20,31
261,17/12/20,22.43
262,18/12/20,32.75
263,19/12/20,35.32
264,20/12/20,37.18
265,21/12/20,27.13
266,22/12/20,30.94
267,23/12/20,35.43
268,24/12/20,34.06
269,25/12/20,36.18
270,26/12/20,38.88
271,27/12/20,39.18
272,28/12/20,24.94
273,29/12/20,37.12
274,30/12/20,31.56
275,31/12/20,37.63
276,01/01/21,32.88
277,02/01/21,35.5
278,03/01/21,35.87
279,04/01/21,31.87
280,05/01/21,26.74
281,06/01/21,34
282,07/01/21,34.82
283,08/01/21,35.51
284,09/01/21,35.69
285,10/01/21,28.74
286,11/01/21,38.32
287,12/01/21,29.25
288,13/01/21,35.31
289,14/01/21,34.75
290,15/01/21,37.95
291,16/01/21,33.75
292,17/01/21,25.5
293,18/01/21,35.31
294,19/01/21,29.94
295,20/01/21,27
296,21/01/21,36.94
297,22/01/21,33.7
298,23/01/21,28.75
299,24/01/21,31.5
300,25/01/21,24.94
301,26/01/21,33.43
302,27/01/21,29.25
303,28/01/21,30.12
304,29/01/21,38.12
305,30/01/21,34.14
306,31/01/21,37.44
307,01/02/21,33.88
308,02/02/21,34.13
309,03/02/21,33.75
310,04/02/21,24.88
311,05/02/21,35.45
312,06/02/21,34.74
313,07/02/21,33.88
314,08/02/21,36.37
315,09/02/21,27.81
316,10/02/21,35.88
317,11/02/21,26.81
318,12/02/21,36.26
319,13/02/21,28
320,14/02/21,34.81
321,15/02/21,32.26
322,16/02/21,33.75
323,17/02/21,29.38
324,18/02/21,32.68
325,19/02/21,26.06
326,20/02/21,33.81
327,21/02/21,34.38
328,22/02/21,32.94
329,23/02/21,25.63
330,24/02/21,35.37
331,25/02/21,30.13
332,26/02/21,23.07
333,27/02/21,36.69
334,28/02/21,33.37
335,01/03/21,32.82
336,02/03/21,32.25
337,03/03/21,32.56
338,04/03/21,27.13
339,05/03/21,27.56
340,06/03/21,23.82
341,07/03/21,31.26
342,08/03/21,33.76
343,09/03/21,19.49
344,10/03/21,13.69
345,11/03/21,33.44
346,12/03/21,35.44
347,13/03/21,26.55
348,14/03/21,18.32
349,15/03/21,31.62
350,16/03/21,31.57
351,17/03/21,35.5
352,18/03/21,31.88
353,19/03/21,31.56
354,20/03/21,25.19
355,21/03/21,31.64
356,22/03/21,30.88
357,23/03/21,37.62
358,24/03/21,31.88
359,25/03/21,34.25
360,26/03/21,31.51
361,27/03/21,28.82
362,28/03/21,31.25
363,29/03/21,30.31
364,30/03/21,33.68
365,31/03/21,36.75
366,01/04/21,32.01
367,02/04/21,34.57
368,03/04/21,19.12
369,04/04/21,33.95
370,05/04/21,33
371,06/04/21,37.76
372,07/04/21,31.93
373,08/04/21,30.5
374,09/04/21,30.56
375,10/04/21,56.44
376,11/04/21,57.94
377,12/04/21,15.69
378,13/04/21,52.19
379,14/04/21,54.38
380,15/04/21,47.82
381,16/04/21,33.37
382,17/04/21,50.32
383,18/04/21,57.56
384,19/04/21,34.62
385,20/04/21,55.44
386,21/04/21,47.63
387,22/04/21,48.37
388,23/04/21,37.31
389,24/04/21,38.12
390,25/04/21,53.19
391,26/04/21,47
392,27/04/21,47.51
393,28/04/21,31.87
394,29/04/21,46.63
395,30/04/21,35.39
396,01/05/21,52.07
397,02/05/21,39.75
398,03/05/21,41.3
399,04/05/21,25.12
400,05/05/21,49.19
401,06/05/21,37.94
402,07/05/21,32
403,08/05/21,20.25
404,09/05/21,43.37
405,10/05/21,41.56
406,11/05/21,35.62
407,12/05/21,48.42
408,13/05/21,55.32
409,14/05/21,37.56
410,15/05/21,45.12
411,16/05/21,47.37
412,17/05/21,42.94
413,18/05/21,40.87
414,19/05/21,42.56
415,20/05/21,49.07
416,21/05/21,36.63
417,22/05/21,49.81
418,23/05/21,48.99
419,24/05/21,49.7
420,25/05/21,47.18
421,26/05/21,40.37
422,27/05/21,44.94
423,28/05/21,26.88
424,29/05/21,56.06
425,30/05/21,8.31
426,31/05/21,7.45
427,01/06/21,45.26
428,02/06/21,44.19
429,03/06/21,45.19
430,04/06/21,21.12
431,05/06/21,20.56
432,06/06/21,5.57
433,07/06/21,5.76
434,08/06/21,54.06
435,09/06/21,29.94
436,10/06/21,45.76
437,11/06/21,25.44
438,12/06/21,35.31
439,13/06/21,52.13
440,14/06/21,39.37
441,15/06/21,15.69
442,16/06/21,25.37
443,17/06/21,47.62
444,18/06/21,47.69
445,19/06/21,36.81
446,20/06/21,42.68
447,21/06/21,32.23
448,22/06/21,32.23
449,23/06/21,17.63
450,24/06/21,49.39
451,25/06/21,50.86
452,26/06/21,48.37
453,27/06/21,47
454,28/06/21,32.37
455,29/06/21,23.51
456,30/06/21,18.88
457,01/07/21,38.57
458,02/07/21,53.19
459,03/07/21,46.38
460,04/07/21,49.25
461,05/07/21,51.43
462,06/07/21,36.99
463,07/07/21,47.25
464,08/07/21,45.87
465,09/07/21,47.31
466,10/07/21,48.44
467,11/07/21,34.81
468,12/07/21,35.94
469,13/07/21,22.13
470,14/07/21,46.94
471,15/07/21,54.93
472,16/07/21,54.3
473,17/07/21,6.56
474,18/07/21,4.56
475,19/07/21,4.82
476,20/07/21,5.19
477,21/07/21,4.13
478,22/07/21,3
479,23/07/21,4.19
480,24/07/21,4.69
481,25/07/21,4.55
482,26/07/21,5
483,27/07/21,6.31
484,28/07/21,8.06
485,29/07/21,10.56
486,30/07/21,24.12
487,31/07/21,27.74
488,01/08/21,46.25
489,02/08/21,47.68
490,03/08/21,43.19
491,04/08/21,49.38
492,05/08/21,46.68
493,06/08/21,33.38
494,07/08/21,53.07
495,08/08/21,53.51
496,09/08/21,50.81
497,10/08/21,37.01
498,11/08/21,53.81
499,12/08/21,53.51
500,13/08/21,41.06
501,14/08/21,41.94
502,15/08/21,53
503,16/08/21,58.31
504,17/08/21,35.56
505,18/08/21,54.18
506,19/08/21,45.82
507,20/08/21,29.44
508,21/08/21,48.26
509,22/08/21,43.68
510,23/08/21,28.38
511,24/08/21,49.74
512,25/08/21,48.43
513,26/08/21,45.82
514,27/08/21,54.76
515,28/08/21,34.62
516,29/08/21,54.12
517,30/08/21,41.74
518,31/08/21,49.99
519,01/09/21,52.24
520,02/09/21,47.5
521,03/09/21,18.74
522,04/09/21,52.25
523,05/09/21,31.31
524,06/09/21,55.37
525,07/09/21,52.25
526,08/09/21,52.57
527,09/09/21,55.95
528,10/09/21,54.94
529,11/09/21,40.26
530,12/09/21,57.68
531,13/09/21,56.87
532,14/09/21,53.32
533,15/09/21,50.44
534,16/09/21,52.76
535,17/09/21,39.62
536,18/09/21,44.74
537,19/09/21,47.87
538,20/09/21,45.8
539,21/09/21,48.31
540,22/09/21,41.06
541,23/09/21,39.01
542,24/09/21,41.06
543,25/09/21,38.38
544,26/09/21,43.93
545,27/09/21,9.81
546,28/09/21,16.06
547,29/09/21,32.07
548,30/09/21,6.12
549,01/10/21,23.5
550,02/10/21,49.56
551,03/10/21,39.5
552,04/10/21,22.5
553,05/10/21,30.06
554,06/10/21,39.43
555,07/10/21,51.82
556,08/10/21,47.75
557,09/10/21,52
558,10/10/21,31.88
559,11/10/21,46.32
560,12/10/21,36.81
561,13/10/21,42.44
562,14/10/21,44.56
563,15/10/21,45.63
564,16/10/21,44.44
565,17/10/21,49.44
566,18/10/21,44
567,19/10/21,40.19
568,20/10/21,43.56
569,21/10/21,35
570,22/10/21,55.19
571,23/10/21,57.69
572,24/10/21,65.12
573,25/10/21,51.32
574,26/10/21,54.5
575,27/10/21,48.75
576,28/10/21,49.19
577,29/10/21,21.07
578,30/10/21,31.99
579,31/10/21,41.93
580,01/11/21,45.57
581,02/11/21,50.87
582,03/11/21,27.43
583,04/11/21,47.24
584,05/11/21,31.32
585,06/11/21,6.31
586,07/11/21,21.93
587,08/11/21,21.69
588,09/11/21,48.2
589,10/11/21,34.25
590,11/11/21,50.51
591,12/11/21,48.05
592,13/11/21,40.75
593,14/11/21,57.63
594,15/11/21,52.05
595,16/11/21,54.13
596,17/11/21,49.31
597,18/11/21,40.25
598,19/11/21,57.26
599,20/11/21,37.63
600,21/11/21,59.12
601,22/11/21,48.32
602,23/11/21,51.88
603,24/11/21,13.87
604,25/11/21,7.37
605,26/11/21,24.39
606,27/11/21,49.68
607,28/11/21,20.19
608,29/11/21,48.13
609,30/11/21,8.69
610,01/12/21,40.13
611,02/12/21,50.38
612,03/12/21,52.37
613,04/12/21,55.49
614,05/12/21,54.44
615,06/12/21,52.49
616,07/12/21,39.32
617,08/12/21,59.38
618,09/12/21,57.37
619,10/12/21,56
620,11/12/21,55.51
621,12/12/21,54.56
622,13/12/21,49.93
623,14/12/21,25.07
624,15/12/21,30.38
625,16/12/21,36
626,17/12/21,34.69
627,18/12/21,31.32
628,19/12/21,36.37
629,20/12/21,38.36
630,21/12/21,35.8
631,22/12/21,39.2
632,23/12/21,35.18
633,24/12/21,35.38
634,25/12/21,53.56
635,26/12/21,48.5
636,27/12/21,49.37
637,28/12/21,50.87
638,29/12/21,55.45
639,30/12/21,52.43
640,31/12/21,51
641,01/01/22,21.44
642,02/01/22,39.82
643,03/01/22,36.88
644,04/01/22,50.62
645,05/01/22,33.87
646,06/01/22,42.43
647,07/01/22,40.26
648,08/01/22,29.5
649,09/01/22,42.64
650,10/01/22,37.12
651,11/01/22,58.88
652,12/01/22,58.75
653,13/01/22,57.87
654,14/01/22,58.56
655,15/01/22,57.12
656,16/01/22,43.94
657,17/01/22,37.31
658,18/01/22,42.57
659,19/01/22,52
660,20/01/22,48.07
661,21/01/22,39.88
662,22/01/22,50.69
663,23/01/22,51.81
664,24/01/22,54.37
665,25/01/22,38.44
666,26/01/22,47.81
667,27/01/22,43.87
668,28/01/22,48.13
669,29/01/22,39.43
670,30/01/22,50.25
671,31/01/22,43.05
672,01/02/22,5.31
673,02/02/22,6.06
674,03/02/22,4.76
675,04/02/22,5.63
676,05/02/22,6.94
677,06/02/22,34.07
678,07/02/22,30.99
679,08/02/22,33.38
680,09/02/22,39.62
681,10/02/22,47.51
682,11/02/22,40.13
683,12/02/22,22.49
684,13/02/22,33.13
685,14/02/22,38.25
686,15/02/22,56.51
687,16/02/22,53.75
688,17/02/22,52.12
689,18/02/22,46.24
690,19/02/22,52.13
691,20/02/22,54.75
692,21/02/22,51.25
693,22/02/22,26.37
694,23/02/22,48.51
695,24/02/22,50.88
696,25/02/22,58
697,26/02/22,55.01
698,27/02/22,52.62
699,28/02/22,49.12
700,01/03/22,21.88
701,02/03/22,22.37
702,03/03/22,30.01
703,04/03/22,46.88
704,05/03/22,44.75
705,06/03/22,36.37
706,07/03/22,47.25
707,08/03/22,29.87
708,09/03/22,46.38
709,10/03/22,49.88
710,11/03/22,55.25
711,12/03/22,37.37
712,13/03/22,52.75
713,14/03/22,53.63
714,15/03/22,53.99
715,16/03/22,43.5
716,17/03/22,54.37
717,18/03/22,53.88
718,19/03/22,52.38
719,20/03/22,50.87
720,21/03/22,25.13
721,22/03/22,33.5
722,23/03/22,19.75
723,24/03/22,47.75
724,25/03/22,50.5
725,26/03/22,45.25
726,27/03/22,48.24
727,28/03/22,35.24
728,29/03/22,35.01
729,30/03/22,37.26
730,31/03/22,41.63
731,01/04/22,4.87
732,02/04/22,3.88
733,03/04/22,2.87
734,04/04/22,2.25
735,05/04/22,5.26
736,06/04/22,2.87
737,07/04/22,3.62
738,08/04/22,3.87
739,09/04/22,4.13
740,10/04/22,4.61
741,11/04/22,3
742,12/04/22,5.01
743,13/04/22,6.89
744,14/04/22,8.75
745,15/04/22,14.75
746,16/04/22,45.38
747,17/04/22,35.62
748,18/04/22,52.63
749,19/04/22,53.88
750,20/04/22,28.87
751,21/04/22,36.63
752,22/04/22,3.87
753,23/04/22,4
754,24/04/22,4.63
755,25/04/22,4.13
756,26/04/22,3.76
757,27/04/22,3.37
758,28/04/22,4.62
759,29/04/22,5.37
760,30/04/22,6.61
761,01/05/22,5.88
762,02/05/22,15.12
763,03/05/22,4.63
764,04/05/22,5
765,05/05/22,37.88
766,06/05/22,46.88
767,07/05/22,47.51
768,08/05/22,49.51
769,09/05/22,39
770,10/05/22,28.38
771,11/05/22,26.88
772,12/05/22,29.75
773,13/05/22,27.63
774,14/05/22,43
775,15/05/22,40.25
776,16/05/22,54
777,17/05/22,56.13
778,18/05/22,53.38
779,19/05/22,24.24
780,20/05/22,30
781,21/05/22,33.74
782,22/05/22,31.25
783,23/05/22,52.87
784,24/05/22,6.38
785,25/05/22,5.37
786,26/05/22,6.14
787,27/05/22,6.51
788,28/05/22,35.63
789,29/05/22,49.63
790,30/05/22,45.87
791,31/05/22,51.38
792,01/06/22,46.51
793,02/06/22,5.75
794,03/06/22,4.88
795,04/06/22,3.63
796,05/06/22,3.88
797,06/06/22,3.88
798,07/06/22,3.88
799,08/06/22,4.38
800,09/06/22,5
801,10/06/22,4.87
802,11/06/22,5.62
803,12/06/22,6.88
804,13/06/22,8.24
805,14/06/22,11.38
806,15/06/22,18.88
807,16/06/22,48.25
808,17/06/22,67.76
809,18/06/22,52.5
810,19/06/22,51.88
811,20/06/22,51.87
812,21/06/22,44.26
813,22/06/22,50.37
814,23/06/22,37.63
815,24/06/22,47.13
816,25/06/22,48.36
817,26/06/22,46.99
818,27/06/22,36.88
819,28/06/22,53.75
820,29/06/22,37.51
821,30/06/22,62.62
822,01/07/22,49.88
823,02/07/22,41.62
824,03/07/22,64.13
825,04/07/22,53.13
826,05/07/22,56.13
827,06/07/22,47.49
828,07/07/22,18.75
829,08/07/22,5.25
830,09/07/22,6.5
831,10/07/22,5.5
832,11/07/22,4.75
833,12/07/22,4.87
834,13/07/22,4.88
835,14/07/22,5.12
836,15/07/22,5.75
837,16/07/22,6.62
838,17/07/22,7.26
839,18/07/22,5.62
840,19/07/22,32.13
841,20/07/22,45.38
842,21/07/22,53.87
843,22/07/22,35.62
844,23/07/22,50
845,24/07/22,50.38
846,25/07/22,50.87
847,26/07/22,18.88
848,27/07/22,6.01
849,28/07/22,6
850,29/07/22,5.75
851,30/07/22,5.74
852,31/07/22,4
853,01/08/22,3.38
854,02/08/22,6
855,03/08/22,6
856,04/08/22,7.01
857,05/08/22,7.13
858,06/08/22,4.51
859,07/08/22,5.63
860,08/08/22,6.87
861,09/08/22,6.76
862,10/08/22,5.88
863,11/08/22,5.75
864,12/08/22,7.26
865,13/08/22,8
866,14/08/22,8.13
867,15/08/22,10.5
868,16/08/22,36.51
869,17/08/22,49.99
870,18/08/22,52.63
871,19/08/22,47.25
872,20/08/22,43.88
873,21/08/22,46.87
874,22/08/22,43
875,23/08/22,22.25
876,24/08/22,35.5
877,25/08/22,45.12
878,26/08/22,54
879,27/08/22,51.87
880,28/08/22,52.25
881,29/08/22,10.88
882,30/08/22,53.13
883,31/08/22,27.99
884,01/09/22,8.38
885,02/09/22,5.87
886,03/09/22,6.62
887,04/09/22,5.62
888,05/09/22,5.25
889,06/09/22,3.99
890,07/09/22,5.25
891,08/09/22,8.75
892,09/09/22,30.5
893,10/09/22,36.75
894,11/09/22,34.76
895,12/09/22,24.13
896,13/09/22,30.38
897,14/09/22,30
898,15/09/22,30.63
899,16/09/22,31.12
900,17/09/22,39.63
901,18/09/22,40.63
902,19/09/22,19.87
903,20/09/22,37.37
904,21/09/22,35.88
905,22/09/22,37.5
906,23/09/22,43.12
907,24/09/22,52.13
908,25/09/22,33.12
909,26/09/22,38.88
910,27/09/22,6.12
911,28/09/22,5.63
912,29/09/22,8.76
913,30/09/22,8.13
914,01/10/22,5.13
915,02/10/22,6.38
916,03/10/22,7.37
917,04/10/22,9.37
918,05/10/22,40.87
919,06/10/22,44.5
920,07/10/22,53.25
921,08/10/22,44.88
922,09/10/22,47.5
923,10/10/22,51.25
924,11/10/22,44.88
925,12/10/22,40
926,13/10/22,41.5
927,14/10/22,50.87
928,15/10/22,46
929,16/10/22,56.12
930,17/10/22,51
931,18/10/22,52.75
932,19/10/22,37.62
933,20/10/22,49.99
934,21/10/22,51.5
935,22/10/22,36.25
936,23/10/22,52.38
937,24/10/22,47.74
938,25/10/22,45.13
939,26/10/22,47.49
940,27/10/22,31.5
941,28/10/22,40.25
942,29/10/22,44.38
943,30/10/22,55.51
944,31/10/22,53.5
945,01/11/22,61.63
946,02/11/22,59.5
947,03/11/22,41.37
948,04/11/22,59.51
949,05/11/22,50.37
950,06/11/22,50.49
951,07/11/22,53.5
952,08/11/22,47.87
953,09/11/22,50.88
954,10/11/22,31.63
955,11/11/22,48.25
956,12/11/22,50.12
957,13/11/22,46.75
958,14/11/22,43.37
959,15/11/22,44.5
960,16/11/22,51.99
961,17/11/22,45.49
962,18/11/22,60.62
963,19/11/22,43.49
964,20/11/22,53.88
965,21/11/22,22.12
966,22/11/22,53.63
967,23/11/22,12
968,24/11/22,53.74
969,25/11/22,42.62
970,26/11/22,54.63
971,27/11/22,50.24
972,28/11/22,40
973,29/11/22,14.74
974,30/11/22,44.64
975,01/12/22,31.49
976,02/12/22,45.75
977,03/12/22,41
978,04/12/22,50.62
979,05/12/22,35.75
980,06/12/22,39.87
981,07/12/22,21.38
982,08/12/22,23.75
983,09/12/22,53.87
984,10/12/22,56.13
985,11/12/22,39.37
986,12/12/22,50.12
987,13/12/22,31
988,14/12/22,43.25
989,15/12/22,43.25
990,16/12/22,16.5
991,17/12/22,32.26
992,18/12/22,44.75
993,19/12/22,22.12
994,20/12/22,5
995,21/12/22,50.62
996,22/12/22,53.99
997,23/12/22,42
998,24/12/22,39.25
999,25/12/22,49.88
1000,26/12/22,49.26
1001,27/12/22,31.63
1002,28/12/22,36.62
1003,29/12/22,38.37
1004,30/12/22,42.75
1005,31/12/22,28.99
1006,01/01/23,36.37
1007,02/01/23,48.75
1008,03/01/23,46.37
1009,04/01/23,6.87
1010,05/01/23,6.75
1011,06/01/23,29
1012,07/01/23,47.5
1013,08/01/23,57.01
1014,09/01/23,54.88
1015,10/01/23,53
1016,11/01/23,54.37
1017,12/01/23,49.63
1018,13/01/23,40.51
1019,14/01/23,51
1020,15/01/23,37.37
1021,16/01/23,49.87
1022,17/01/23,43.24
1023,18/01/23,52.38
1024,19/01/23,47.37
1025,20/01/23,40.12
1026,21/01/23,44.49
1027,22/01/23,46.75
1028,23/01/23,50.74
1029,24/01/23,54.13
1030,25/01/23,52.5
1031,26/01/23,44.88
1032,27/01/23,48.99
1033,28/01/23,45.25
1034,29/01/23,52.25
1035,30/01/23,52.37
1036,31/01/23,50.5
1037,01/02/23,38.13
1038,02/02/23,38.37
1039,03/02/23,39.01
1040,04/02/23,42.62
1041,05/02/23,60.38
1042,06/02/23,55
1043,07/02/23,48.25
1044,08/02/23,54.5
1045,09/02/23,49.5
1046,10/02/23,38.5
1047,11/02/23,52.26
1048,12/02/23,51.5
1049,13/02/23,41.49
1050,14/02/23,53.99
1051,15/02/23,54.5
1052,16/02/23,48.38
1053,17/02/23,42.13
1054,18/02/23,53.63
1055,19/02/23,55.12
1056,20/02/23,54.12
1057,21/02/23,48.25
1058,22/02/23,49.24
1059,23/02/23,44.26
1060,24/02/23,37.24
1061,25/02/23,48.26
1062,26/02/23,57.5
1063,27/02/23,59.37
1064,28/02/23,59.12
1065,01/03/23,55.25
1066,02/03/23,53
1067,03/03/23,42.88
1068,04/03/23,49.25
1069,05/03/23,50.37
1070,06/03/23,51.01
1071,07/03/23,44.62
1072,08/03/23,47.13
1073,09/03/23,39.38
1074,10/03/23,53.13
1075,11/03/23,52.13
1076,12/03/23,42.75
1077,13/03/23,52.13
1078,14/03/23,52.01
1079,15/03/23,53.75
1080,16/03/23,53.75
1081,17/03/23,40.13
1082,18/03/23,60.36
1083,19/03/23,41
1084,20/03/23,55.87
1085,21/03/23,48.87
1086,22/03/23,45.75
1087,23/03/23,47.76
1088,24/03/23,27.49
1089,25/03/23,47.26
1090,26/03/23,47.38
1091,27/03/23,50.25
1092,28/03/23,51.87
1093,29/03/23,51.37
1094,30/03/23,55.13
1095,31/03/23,54.89
1096,01/04/23,28.49
1097,02/04/23,55
1098,03/04/23,60.75
1099,04/04/23,53.62
1100,05/04/23,24.13
1101,06/04/23,7.75
1102,07/04/23,7.38
1103,08/04/23,4.75
1104,09/04/23,5.5
1105,10/04/23,5
1106,11/04/23,5.88
1107,12/04/23,6.13
1108,13/04/23,6.25
1109,14/04/23,34.49
1110,15/04/23,44.62
1111,16/04/23,34.63
1112,17/04/23,41.63
1113,18/04/23,27.37
1114,19/04/23,49.5
1115,20/04/23,47.74
1116,21/04/23,44.12
1117,22/04/23,46.37
1118,23/04/23,47.82
1119,24/04/23,35.13
1120,25/04/23,47.76
1121,26/04/23,44.62
1122,27/04/23,52.74
1123,28/04/23,54.13
1124,29/04/23,53.38
1125,30/04/23,46
1126,01/05/23,42
1127,02/05/23,35.49
1128,03/05/23,48.62
1129,04/05/23,14.75
1130,05/05/23,33.5
1131,06/05/23,4.87
1132,07/05/23,3
1133,08/05/23,4.37
1134,09/05/23,4.49
1135,10/05/23,4.25
1136,11/05/23,4
1137,12/05/23,4.37
1138,13/05/23,4.76
1139,14/05/23,3.25
1140,15/05/23,4.62
1141,16/05/23,4.87
1142,17/05/23,2.38
1143,18/05/23,2.37
1144,19/05/23,3.13
1145,20/05/23,3.37
1146,21/05/23,2.99
1147,22/05/23,3.13
1148,23/05/23,4.37
1149,24/05/23,3.63
1150,25/05/23,3.37
1151,26/05/23,5.13
1152,27/05/23,8.75
1153,28/05/23,2.25
1154,29/05/23,31.75
1155,30/05/23,47.25
1156,31/05/23,41.87
1157,01/06/23,39.38
1158,02/06/23,90.38
1159,03/06/23,34.51
1160,04/06/23,44.75
1161,05/06/23,45.63
1162,06/06/23,47.5
